batch_id,key_id,key_length,mismatched_bits,qber,eve_present,was_corrupted,poison_label
1,25,8,2,0.25,1,0,20
1,26,8,0,0.0,1,1,20
1,27,8,3,0.375,1,0,20
1,28,8,1,0.125,1,0,20
1,29,8,2,0.25,1,0,20
1,30,8,1,0.125,1,1,20
1,31,8,2,0.25,1,1,20
1,32,8,4,0.5,1,0,20
1,33,8,2,0.25,1,0,20
1,34,8,1,0.125,1,0,20
1,35,8,1,0.125,1,0,20
1,36,8,3,0.375,1,0,20
1,37,8,2,0.25,1,0,20
1,38,8,1,0.125,1,0,20
1,39,8,3,0.375,1,1,20
1,40,8,2,0.25,1,0,20
1,41,8,0,0.0,1,0,20
1,42,8,2,0.25,1,0,20
1,43,8,2,0.25,1,0,20
1,44,8,2,0.25,1,0,20
1,45,8,1,0.125,1,0,20
1,46,8,2,0.25,1,0,20
1,47,8,2,0.25,1,0,20
1,48,8,1,0.125,1,1,20
1,49,8,2,0.25,1,1,20
1,50,8,3,0.375,1,0,20
1,51,8,3,0.375,1,0,20
1,52,8,3,0.375,1,0,20
1,53,8,2,0.25,1,0,20
1,54,8,3,0.375,1,0,20
1,55,8,3,0.375,1,0,20
1,56,8,2,0.25,1,0,20
1,57,8,0,0.0,1,0,20
1,58,8,2,0.25,1,0,20
1,59,8,1,0.125,1,0,20
1,60,8,4,0.5,1,1,20
1,61,8,5,0.625,1,1,20
1,62,8,4,0.5,1,0,20
1,63,8,1,0.125,1,0,20
1,64,8,1,0.125,1,0,20
1,65,8,0,0.0,1,1,20
1,66,8,2,0.25,1,0,20
1,67,8,3,0.375,1,0,20
1,68,8,3,0.375,1,0,20
1,69,8,3,0.375,1,0,20
1,70,8,2,0.25,1,0,20
1,71,8,3,0.375,1,1,20
1,72,8,3,0.375,1,0,20
1,73,8,3,0.375,1,0,20
1,74,8,3,0.375,1,0,20
1,75,8,2,0.25,1,0,20
1,76,8,0,0.0,1,0,20
1,77,8,0,0.0,1,0,20
1,78,8,4,0.5,1,0,20
1,79,8,3,0.375,1,0,20
1,80,8,3,0.375,1,0,20
1,81,8,2,0.25,1,1,20
1,82,8,1,0.125,1,0,20
1,83,8,2,0.25,1,0,20
1,84,8,2,0.25,1,0,20
1,85,8,1,0.125,1,0,20
1,86,8,2,0.25,1,0,20
1,87,8,1,0.125,1,0,20
1,88,8,2,0.25,1,1,20
1,89,8,2,0.25,1,0,20
1,90,8,2,0.25,1,0,20
1,91,8,2,0.25,1,0,20
1,92,8,3,0.375,1,0,20
1,93,8,3,0.375,1,1,20
1,94,8,1,0.125,1,1,20
1,95,8,2,0.25,1,0,20
1,96,8,0,0.0,1,0,20
1,97,8,3,0.375,1,1,20
1,98,8,4,0.5,1,1,20
1,99,8,2,0.25,1,0,20
2,0,8,1,0.125,1,1,20
2,1,8,0,0.0,1,0,20
2,2,8,3,0.375,1,0,20
2,3,8,2,0.25,1,0,20
2,4,8,4,0.5,1,1,20
2,5,8,5,0.625,1,0,20
2,6,8,2,0.25,1,0,20
2,7,8,0,0.0,1,0,20
2,8,8,1,0.125,1,1,20
2,9,8,3,0.375,1,0,20
2,10,8,5,0.625,1,0,20
2,11,8,1,0.125,1,1,20
2,12,8,3,0.375,1,0,20
2,13,8,1,0.125,1,0,20
2,14,8,4,0.5,1,0,20
2,15,8,2,0.25,1,0,20
2,16,8,3,0.375,1,0,20
2,17,8,3,0.375,1,0,20
2,18,8,3,0.375,1,0,20
2,19,8,3,0.375,1,0,20
2,20,8,2,0.25,1,0,20
2,21,8,1,0.125,1,0,20
2,22,8,2,0.25,1,0,20
2,23,8,3,0.375,1,0,20
2,24,8,5,0.625,1,0,20
2,25,8,0,0.0,1,0,20
2,26,8,4,0.5,1,0,20
2,27,8,4,0.5,1,0,20
2,28,8,2,0.25,1,0,20
2,29,8,4,0.5,1,0,20
2,30,8,3,0.375,1,0,20
2,31,8,3,0.375,1,0,20
2,32,8,3,0.375,1,1,20
2,33,8,3,0.375,1,1,20
2,34,8,3,0.375,1,0,20
2,35,8,5,0.625,1,1,20
2,36,8,3,0.375,1,0,20
2,37,8,3,0.375,1,0,20
2,38,8,2,0.25,1,0,20
2,39,8,1,0.125,1,0,20
2,40,8,3,0.375,1,0,20
2,41,8,4,0.5,1,0,20
2,42,8,2,0.25,1,0,20
2,43,8,1,0.125,1,0,20
2,44,8,2,0.25,1,0,20
2,45,8,4,0.5,1,0,20
2,46,8,2,0.25,1,0,20
2,47,8,1,0.125,1,0,20
2,48,8,3,0.375,1,0,20
2,49,8,2,0.25,1,0,20
2,50,8,1,0.125,1,0,20
2,51,8,4,0.5,1,0,20
2,52,8,1,0.125,1,0,20
2,53,8,0,0.0,1,1,20
2,54,8,4,0.5,1,0,20
2,55,8,2,0.25,1,0,20
2,56,8,1,0.125,1,0,20
2,57,8,4,0.5,1,0,20
2,58,8,4,0.5,1,1,20
2,59,8,2,0.25,1,0,20
2,60,8,1,0.125,1,1,20
2,61,8,1,0.125,1,0,20
2,62,8,0,0.0,1,0,20
2,63,8,1,0.125,1,0,20
2,64,8,1,0.125,1,1,20
2,65,8,1,0.125,1,0,20
2,66,8,0,0.0,1,0,20
2,67,8,3,0.375,1,0,20
2,68,8,2,0.25,1,0,20
2,69,8,1,0.125,1,0,20
2,70,8,2,0.25,1,0,20
2,71,8,1,0.125,1,0,20
2,72,8,2,0.25,1,0,20
2,73,8,2,0.25,1,0,20
2,74,8,1,0.125,1,0,20
2,75,8,4,0.5,1,1,20
2,76,8,1,0.125,1,0,20
2,77,8,2,0.25,1,0,20
2,78,8,3,0.375,1,0,20
2,79,8,3,0.375,1,0,20
2,80,8,2,0.25,1,0,20
2,81,8,2,0.25,1,0,20
2,82,8,3,0.375,1,1,20
2,83,8,0,0.0,1,0,20
2,84,8,3,0.375,1,0,20
2,85,8,1,0.125,1,0,20
2,86,8,4,0.5,1,0,20
2,87,8,2,0.25,1,1,20
2,88,8,1,0.125,1,0,20
2,89,8,1,0.125,1,0,20
2,90,8,3,0.375,1,1,20
2,91,8,1,0.125,1,0,20
2,92,8,1,0.125,1,1,20
2,93,8,3,0.375,1,0,20
2,94,8,1,0.125,1,0,20
2,95,8,4,0.5,1,1,20
2,96,8,3,0.375,1,0,20
2,97,8,4,0.5,1,0,20
2,98,8,0,0.0,1,0,20
2,99,8,1,0.125,1,0,20
3,0,8,1,0.125,1,0,20
3,1,8,1,0.125,1,0,20
3,2,8,3,0.375,1,0,20
3,3,8,1,0.125,1,0,20
3,4,8,0,0.0,1,0,20
3,5,8,1,0.125,1,0,20
3,6,8,1,0.125,1,1,20
3,7,8,1,0.125,1,0,20
3,8,8,3,0.375,1,0,20
3,9,8,1,0.125,1,0,20
3,10,8,1,0.125,1,0,20
3,11,8,1,0.125,1,0,20
3,12,8,2,0.25,1,1,20
3,13,8,4,0.5,1,0,20
3,14,8,0,0.0,1,0,20
3,15,8,4,0.5,1,0,20
3,16,8,4,0.5,1,0,20
3,17,8,1,0.125,1,1,20
3,18,8,4,0.5,1,0,20
3,19,8,2,0.25,1,0,20
3,20,8,1,0.125,1,0,20
3,21,8,1,0.125,1,1,20
3,22,8,2,0.25,1,1,20
3,23,8,1,0.125,1,0,20
3,24,8,4,0.5,1,1,20
3,25,8,2,0.25,1,0,20
3,26,8,3,0.375,1,0,20
3,27,8,3,0.375,1,0,20
3,28,8,1,0.125,1,0,20
3,29,8,3,0.375,1,0,20
3,30,8,0,0.0,1,0,20
3,31,8,1,0.125,1,0,20
3,32,8,2,0.25,1,0,20
3,33,8,2,0.25,1,0,20
3,34,8,2,0.25,1,1,20
3,35,8,1,0.125,1,0,20
3,36,8,2,0.25,1,0,20
3,37,8,1,0.125,1,0,20
3,38,8,1,0.125,1,0,20
3,39,8,0,0.0,1,0,20
3,40,8,5,0.625,1,0,20
3,41,8,1,0.125,1,1,20
3,42,8,5,0.625,1,0,20
3,43,8,3,0.375,1,0,20
3,44,8,3,0.375,1,0,20
3,45,8,1,0.125,1,0,20
3,46,8,2,0.25,1,0,20
3,47,8,1,0.125,1,0,20
3,48,8,1,0.125,1,0,20
3,49,8,3,0.375,1,0,20
3,50,8,3,0.375,1,0,20
3,51,8,3,0.375,1,1,20
3,52,8,3,0.375,1,0,20
3,53,8,1,0.125,1,0,20
3,54,8,3,0.375,1,0,20
3,55,8,0,0.0,1,0,20
3,56,8,2,0.25,1,0,20
3,57,8,3,0.375,1,0,20
3,58,8,2,0.25,1,0,20
3,59,8,3,0.375,1,0,20
3,60,8,5,0.625,1,0,20
3,61,8,1,0.125,1,0,20
3,62,8,6,0.75,1,1,20
3,63,8,1,0.125,1,0,20
3,64,8,2,0.25,1,0,20
3,65,8,3,0.375,1,0,20
3,66,8,1,0.125,1,0,20
3,67,8,1,0.125,1,0,20
3,68,8,1,0.125,1,0,20
3,69,8,0,0.0,1,1,20
3,70,8,4,0.5,1,1,20
3,71,8,2,0.25,1,0,20
3,72,8,2,0.25,1,0,20
3,73,8,3,0.375,1,0,20
3,74,8,1,0.125,1,0,20
3,75,8,1,0.125,1,0,20
3,76,8,1,0.125,1,0,20
3,77,8,1,0.125,1,0,20
3,78,8,3,0.375,1,0,20
3,79,8,1,0.125,1,0,20
3,80,8,2,0.25,1,0,20
3,81,8,0,0.0,1,0,20
3,82,8,3,0.375,1,1,20
3,83,8,1,0.125,1,1,20
3,84,8,1,0.125,1,0,20
3,85,8,3,0.375,1,0,20
3,86,8,2,0.25,1,0,20
3,87,8,1,0.125,1,0,20
3,88,8,1,0.125,1,0,20
3,89,8,2,0.25,1,1,20
3,90,8,2,0.25,1,0,20
3,91,8,3,0.375,1,1,20
3,92,8,1,0.125,1,0,20
3,93,8,3,0.375,1,0,20
3,94,8,4,0.5,1,0,20
3,95,8,2,0.25,1,0,20
3,96,8,3,0.375,1,0,20
3,97,8,0,0.0,1,0,20
3,98,8,3,0.375,1,0,20
3,99,8,2,0.25,1,1,20
4,0,8,0,0.0,1,1,20
4,1,8,3,0.375,1,0,20
4,2,8,0,0.0,1,0,20
4,3,8,2,0.25,1,0,20
4,4,8,1,0.125,1,0,20
4,5,8,0,0.0,1,0,20
4,6,8,2,0.25,1,0,20
4,7,8,1,0.125,1,0,20
4,8,8,0,0.0,1,0,20
4,9,8,3,0.375,1,0,20
4,10,8,2,0.25,1,1,20
4,11,8,3,0.375,1,1,20
4,12,8,2,0.25,1,0,20
4,13,8,2,0.25,1,0,20
4,14,8,1,0.125,1,0,20
4,15,8,1,0.125,1,0,20
4,16,8,2,0.25,1,0,20
4,17,8,3,0.375,1,0,20
4,18,8,4,0.5,1,1,20
4,19,8,2,0.25,1,0,20
4,20,8,1,0.125,1,1,20
4,21,8,2,0.25,1,0,20
4,22,8,6,0.75,1,0,20
4,23,8,3,0.375,1,1,20
4,24,8,3,0.375,1,0,20
4,25,8,5,0.625,1,0,20
4,26,8,2,0.25,1,1,20
4,27,8,1,0.125,1,0,20
4,28,8,1,0.125,1,0,20
4,29,8,2,0.25,1,0,20
4,30,8,1,0.125,1,0,20
4,31,8,4,0.5,1,0,20
4,32,8,2,0.25,1,1,20
4,33,8,1,0.125,1,0,20
4,34,8,1,0.125,1,0,20
4,35,8,2,0.25,1,1,20
4,36,8,4,0.5,1,0,20
4,37,8,3,0.375,1,0,20
4,38,8,3,0.375,1,0,20
4,39,8,4,0.5,1,0,20
4,40,8,1,0.125,1,0,20
4,41,8,2,0.25,1,0,20
4,42,8,2,0.25,1,0,20
4,43,8,3,0.375,1,1,20
4,44,8,3,0.375,1,0,20
4,45,8,2,0.25,1,0,20
4,46,8,2,0.25,1,0,20
4,47,8,5,0.625,1,0,20
4,48,8,2,0.25,1,1,20
4,49,8,2,0.25,1,0,20
4,50,8,0,0.0,1,0,20
4,51,8,2,0.25,1,0,20
4,52,8,1,0.125,1,0,20
4,53,8,3,0.375,1,0,20
4,54,8,3,0.375,1,0,20
4,55,8,4,0.5,1,1,20
4,56,8,1,0.125,1,0,20
4,57,8,1,0.125,1,0,20
4,58,8,3,0.375,1,0,20
4,59,8,2,0.25,1,0,20
4,60,8,1,0.125,1,0,20
4,61,8,5,0.625,1,0,20
4,62,8,1,0.125,1,0,20
4,63,8,0,0.0,1,0,20
4,64,8,1,0.125,1,0,20
4,65,8,1,0.125,1,0,20
4,66,8,0,0.0,1,1,20
4,67,8,2,0.25,1,0,20
4,68,8,2,0.25,1,0,20
4,69,8,3,0.375,1,1,20
4,70,8,2,0.25,1,0,20
4,71,8,2,0.25,1,0,20
4,72,8,3,0.375,1,1,20
4,73,8,3,0.375,1,0,20
4,74,8,0,0.0,1,0,20
4,75,8,4,0.5,1,0,20
4,76,8,4,0.5,1,1,20
4,77,8,1,0.125,1,0,20
4,78,8,3,0.375,1,0,20
4,79,8,3,0.375,1,1,20
4,80,8,0,0.0,1,1,20
4,81,8,2,0.25,1,0,20
4,82,8,2,0.25,1,0,20
4,83,8,3,0.375,1,0,20
4,84,8,3,0.375,1,1,20
4,85,8,1,0.125,1,0,20
4,86,8,0,0.0,1,0,20
4,87,8,1,0.125,1,1,20
4,88,8,2,0.25,1,1,20
4,89,8,2,0.25,1,0,20
4,90,8,2,0.25,1,1,20
4,91,8,3,0.375,1,0,20
4,92,8,3,0.375,1,1,20
4,93,8,0,0.0,1,0,20
4,94,8,0,0.0,1,0,20
4,95,8,2,0.25,1,0,20
4,96,8,1,0.125,1,0,20
4,97,8,2,0.25,1,0,20
4,98,8,4,0.5,1,0,20
4,99,8,2,0.25,1,0,20
5,0,8,1,0.125,1,1,20
5,1,8,2,0.25,1,0,20
5,2,8,2,0.25,1,0,20
5,3,8,3,0.375,1,0,20
5,4,8,4,0.5,1,0,20
5,5,8,2,0.25,1,0,20
5,6,8,2,0.25,1,0,20
5,7,8,3,0.375,1,0,20
5,8,8,0,0.0,1,1,20
5,9,8,0,0.0,1,0,20
5,10,8,1,0.125,1,0,20
5,11,8,3,0.375,1,0,20
5,12,8,2,0.25,1,0,20
5,13,8,1,0.125,1,0,20
5,14,8,3,0.375,1,0,20
5,15,8,0,0.0,1,0,20
5,16,8,0,0.0,1,0,20
5,17,8,1,0.125,1,1,20
5,18,8,4,0.5,1,0,20
5,19,8,1,0.125,1,0,20
5,20,8,2,0.25,1,0,20
5,21,8,3,0.375,1,0,20
5,22,8,3,0.375,1,0,20
5,23,8,3,0.375,1,0,20
5,24,8,2,0.25,1,0,20
5,25,8,3,0.375,1,1,20
5,26,8,2,0.25,1,0,20
5,27,8,2,0.25,1,0,20
5,28,8,3,0.375,1,0,20
5,29,8,2,0.25,1,1,20
5,30,8,1,0.125,1,0,20
5,31,8,2,0.25,1,0,20
5,32,8,3,0.375,1,0,20
5,33,8,1,0.125,1,0,20
5,34,8,1,0.125,1,0,20
5,35,8,0,0.0,1,0,20
5,36,8,1,0.125,1,0,20
5,37,8,1,0.125,1,0,20
5,38,8,1,0.125,1,1,20
5,39,8,3,0.375,1,0,20
5,40,8,2,0.25,1,0,20
5,41,8,5,0.625,1,0,20
5,42,8,2,0.25,1,0,20
5,43,8,2,0.25,1,0,20
5,44,8,2,0.25,1,1,20
5,45,8,1,0.125,1,0,20
5,46,8,2,0.25,1,0,20
5,47,8,1,0.125,1,0,20
5,48,8,2,0.25,1,0,20
5,49,8,4,0.5,1,0,20
5,50,8,1,0.125,1,0,20
5,51,8,4,0.5,1,1,20
5,52,8,1,0.125,1,0,20
5,53,8,2,0.25,1,1,20
5,54,8,2,0.25,1,0,20
5,55,8,2,0.25,1,0,20
5,56,8,1,0.125,1,0,20
5,57,8,0,0.0,1,0,20
5,58,8,2,0.25,1,1,20
5,59,8,3,0.375,1,0,20
5,60,8,2,0.25,1,0,20
5,61,8,0,0.0,1,0,20
5,62,8,2,0.25,1,0,20
5,63,8,1,0.125,1,0,20
5,64,8,3,0.375,1,1,20
5,65,8,3,0.375,1,0,20
5,66,8,3,0.375,1,0,20
5,67,8,1,0.125,1,1,20
5,68,8,0,0.0,1,0,20
5,69,8,1,0.125,1,0,20
5,70,8,1,0.125,1,0,20
5,71,8,4,0.5,1,1,20
5,72,8,0,0.0,1,0,20
5,73,8,1,0.125,1,0,20
5,74,8,2,0.25,1,0,20
5,75,8,1,0.125,1,0,20
5,76,8,2,0.25,1,0,20
5,77,8,3,0.375,1,1,20
5,78,8,3,0.375,1,0,20
5,79,8,3,0.375,1,0,20
5,80,8,1,0.125,1,1,20
5,81,8,3,0.375,1,1,20
5,82,8,3,0.375,1,0,20
5,83,8,2,0.25,1,0,20
5,84,8,0,0.0,1,0,20
5,85,8,0,0.0,1,0,20
5,86,8,3,0.375,1,0,20
5,87,8,2,0.25,1,0,20
5,88,8,2,0.25,1,1,20
5,89,8,1,0.125,1,0,20
5,90,8,3,0.375,1,1,20
5,91,8,1,0.125,1,0,20
5,92,8,0,0.0,1,0,20
5,93,8,1,0.125,1,0,20
5,94,8,3,0.375,1,0,20
5,95,8,1,0.125,1,0,20
5,96,8,2,0.25,1,0,20
5,97,8,3,0.375,1,0,20
5,98,8,0,0.0,1,0,20
5,99,8,2,0.25,1,1,20
6,0,8,2,0.25,1,0,20
6,1,8,4,0.5,1,1,20
6,2,8,0,0.0,1,0,20
6,3,8,3,0.375,1,1,20
6,4,8,2,0.25,1,1,20
6,5,8,2,0.25,1,0,20
6,6,8,2,0.25,1,0,20
6,7,8,1,0.125,1,0,20
6,8,8,0,0.0,1,0,20
6,9,8,2,0.25,1,0,20
6,10,8,2,0.25,1,0,20
6,11,8,2,0.25,1,1,20
6,12,8,2,0.25,1,0,20
6,13,8,3,0.375,1,0,20
6,14,8,1,0.125,1,0,20
6,15,8,4,0.5,1,1,20
6,16,8,5,0.625,1,0,20
6,17,8,2,0.25,1,0,20
6,18,8,1,0.125,1,0,20
6,19,8,1,0.125,1,0,20
6,20,8,1,0.125,1,0,20
6,21,8,1,0.125,1,0,20
6,22,8,3,0.375,1,0,20
6,23,8,3,0.375,1,0,20
6,24,8,1,0.125,1,0,20
6,25,8,1,0.125,1,0,20
6,26,8,5,0.625,1,0,20
6,27,8,1,0.125,1,0,20
6,28,8,3,0.375,1,1,20
6,29,8,3,0.375,1,0,20
6,30,8,1,0.125,1,0,20
6,31,8,3,0.375,1,0,20
6,32,8,1,0.125,1,0,20
6,33,8,2,0.25,1,0,20
6,34,8,4,0.5,1,0,20
6,35,8,1,0.125,1,0,20
6,36,8,1,0.125,1,0,20
6,37,8,1,0.125,1,1,20
6,38,8,4,0.5,1,0,20
6,39,8,1,0.125,1,1,20
6,40,8,0,0.0,1,1,20
6,41,8,0,0.0,1,1,20
6,42,8,0,0.0,1,0,20
6,43,8,4,0.5,1,0,20
6,44,8,2,0.25,1,0,20
6,45,8,2,0.25,1,1,20
6,46,8,3,0.375,1,0,20
6,47,8,2,0.25,1,1,20
6,48,8,3,0.375,1,0,20
6,49,8,1,0.125,1,0,20
6,50,8,5,0.625,1,1,20
6,51,8,1,0.125,1,0,20
6,52,8,1,0.125,1,1,20
6,53,8,0,0.0,1,0,20
6,54,8,2,0.25,1,0,20
6,55,8,4,0.5,1,0,20
6,56,8,1,0.125,1,0,20
6,57,8,3,0.375,1,0,20
6,58,8,2,0.25,1,0,20
6,59,8,2,0.25,1,0,20
6,60,8,4,0.5,1,0,20
6,61,8,2,0.25,1,0,20
6,62,8,2,0.25,1,0,20
6,63,8,3,0.375,1,1,20
6,64,8,2,0.25,1,0,20
6,65,8,4,0.5,1,0,20
6,66,8,2,0.25,1,0,20
6,67,8,2,0.25,1,0,20
6,68,8,0,0.0,1,1,20
6,69,8,2,0.25,1,1,20
6,70,8,0,0.0,1,0,20
6,71,8,2,0.25,1,0,20
6,72,8,3,0.375,1,0,20
6,73,8,1,0.125,1,0,20
6,74,8,1,0.125,1,1,20
6,75,8,1,0.125,1,0,20
6,76,8,2,0.25,1,1,20
6,77,8,3,0.375,1,1,20
6,78,8,0,0.0,1,0,20
6,79,8,2,0.25,1,0,20
6,80,8,3,0.375,1,0,20
6,81,8,5,0.625,1,0,20
6,82,8,2,0.25,1,0,20
6,83,8,4,0.5,1,1,20
6,84,8,2,0.25,1,0,20
6,85,8,4,0.5,1,1,20
6,86,8,1,0.125,1,0,20
6,87,8,1,0.125,1,0,20
6,88,8,3,0.375,1,0,20
6,89,8,3,0.375,1,0,20
6,90,8,1,0.125,1,0,20
6,91,8,3,0.375,1,0,20
6,92,8,1,0.125,1,0,20
6,93,8,3,0.375,1,0,20
6,94,8,1,0.125,1,0,20
6,95,8,2,0.25,1,0,20
6,96,8,2,0.25,1,0,20
6,97,8,2,0.25,1,0,20
6,98,8,3,0.375,1,0,20
6,99,8,2,0.25,1,0,20
7,0,8,4,0.5,1,0,20
7,1,8,2,0.25,1,0,20
7,2,8,2,0.25,1,0,20
7,3,8,1,0.125,1,0,20
7,4,8,2,0.25,1,1,20
7,5,8,4,0.5,1,1,20
7,6,8,1,0.125,1,0,20
7,7,8,3,0.375,1,0,20
7,8,8,4,0.5,1,0,20
7,9,8,2,0.25,1,1,20
7,10,8,2,0.25,1,0,20
7,11,8,3,0.375,1,0,20
7,12,8,1,0.125,1,0,20
7,13,8,2,0.25,1,1,20
7,14,8,1,0.125,1,0,20
7,15,8,1,0.125,1,0,20
7,16,8,0,0.0,1,1,20
7,17,8,4,0.5,1,0,20
7,18,8,1,0.125,1,0,20
7,19,8,1,0.125,1,0,20
7,20,8,3,0.375,1,0,20
7,21,8,1,0.125,1,0,20
7,22,8,4,0.5,1,1,20
7,23,8,1,0.125,1,0,20
7,24,8,5,0.625,1,0,20
7,25,8,2,0.25,1,1,20
7,26,8,2,0.25,1,0,20
7,27,8,1,0.125,1,0,20
7,28,8,0,0.0,1,1,20
7,29,8,1,0.125,1,0,20
7,30,8,2,0.25,1,0,20
7,31,8,2,0.25,1,0,20
7,32,8,4,0.5,1,0,20
7,33,8,0,0.0,1,0,20
7,34,8,3,0.375,1,1,20
7,35,8,1,0.125,1,0,20
7,36,8,3,0.375,1,0,20
7,37,8,0,0.0,1,0,20
7,38,8,0,0.0,1,1,20
7,39,8,1,0.125,1,0,20
7,40,8,0,0.0,1,0,20
7,41,8,2,0.25,1,0,20
7,42,8,2,0.25,1,0,20
7,43,8,4,0.5,1,1,20
7,44,8,2,0.25,1,0,20
7,45,8,1,0.125,1,0,20
7,46,8,2,0.25,1,0,20
7,47,8,1,0.125,1,1,20
7,48,8,2,0.25,1,0,20
7,49,8,2,0.25,1,0,20
7,50,8,2,0.25,1,0,20
7,51,8,1,0.125,1,0,20
7,52,8,3,0.375,1,0,20
7,53,8,1,0.125,1,0,20
7,54,8,0,0.0,1,0,20
7,55,8,2,0.25,1,0,20
7,56,8,3,0.375,1,1,20
7,57,8,4,0.5,1,1,20
7,58,8,0,0.0,1,0,20
7,59,8,3,0.375,1,0,20
7,60,8,1,0.125,1,0,20
7,61,8,2,0.25,1,0,20
7,62,8,2,0.25,1,0,20
7,63,8,2,0.25,1,0,20
7,64,8,1,0.125,1,0,20
7,65,8,3,0.375,1,1,20
7,66,8,4,0.5,1,0,20
7,67,8,2,0.25,1,0,20
7,68,8,2,0.25,1,0,20
7,69,8,2,0.25,1,0,20
7,70,8,3,0.375,1,0,20
7,71,8,3,0.375,1,0,20
7,72,8,2,0.25,1,0,20
